file1;file2;kofola_no_preproc_cnt-runtime;kofola_no_preproc_cnt-retcode;kofola_no_preproc_cnt-states_cnt;kofola_no_preproc-runtime;kofola_no_preproc-retcode;kofola_no_preproc-states_cnt;autfilt_cnt-runtime;autfilt_cnt-retcode;autfilt_cnt-states_cnt;autfilt-runtime;autfilt-retcode;autfilt-states_cnt
automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration5_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration5_B.ba.hoa;0.0;1;102;0.0;1;;0.02;1;1046;0.01;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration2_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration2_B.ba.hoa;0.0;1;13;0.0;1;;0.01;1;26;0.0;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration3_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration3_B.ba.hoa;0.0;1;31;0.0;1;;0.01;1;184;0.0;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration4_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration4_B.ba.hoa;0.0;1;49;0.0;1;;0.01;1;183;0.0;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration5_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration5_B.ba.hoa;0.0;1;48;0.0;1;;0.01;1;368;0.0;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration6_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration6_B.ba.hoa;0.01;1;111;0.0;1;;0.01;1;1205;0.0;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration7_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration7_B.ba.hoa;0.02;1;169;0.01;1;;0.02;1;8749;0.01;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;8;0.0;1;;0.01;1;7;0.0;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;11;0.0;1;;0.01;1;12;0.0;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration2_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration2_B.ba.hoa;0.0;1;13;0.0;1;;0.01;1;26;0.0;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration3_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration3_B.ba.hoa;0.0;1;31;0.0;1;;0.01;1;182;0.0;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration4_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration4_B.ba.hoa;0.01;1;49;0.0;1;;0.01;1;183;0.0;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration5_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration5_B.ba.hoa;0.0;1;49;0.0;1;;0.01;1;368;0.0;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration6_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration6_B.ba.hoa;0.0;1;119;0.0;1;;0.01;1;1350;0.0;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration7_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration7_B.ba.hoa;0.01;1;169;0.01;1;;0.03;1;8749;0.01;1;
automata/termination/Pure2Phase_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;automata/termination/Pure2Phase_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;0.0;1;19;0.0;1;;0.01;1;20;0.0;1;
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;16;0.0;1;;0.0;1;20;0.0;1;
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration4_A.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration4_B.ba.hoa;0.0;1;21;0.0;1;;0.0;1;13;0.0;1;
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration5_A.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration5_B.ba.hoa;0.0;1;15;0.0;1;;0.01;1;17;0.0;1;
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration6_A.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration6_B.ba.hoa;0.0;1;18;0.0;1;;0.0;1;23;0.0;1;
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;19;0.0;1;;0.0;1;33;0.0;1;
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;90;0.01;1;;0.02;1;105;0.0;1;
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.01;1;84;0.0;1;;0.01;1;935;0.0;1;
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration5_B.ba.hoa;0.02;1;139;0.02;1;;0.02;1;7788;0.01;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;0.0;1;13;0.0;1;;0.0;1;73;0.0;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration3_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration3_B.ba.hoa;0.0;1;32;0.0;1;;0.0;1;201;0.0;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration4_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration4_B.ba.hoa;0.0;1;23;0.01;1;;0.0;1;343;0.0;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration5_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration5_B.ba.hoa;0.0;1;107;0.0;1;;0.0;1;297;0.0;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration6_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration6_B.ba.hoa;0.0;1;68;0.0;1;;0.01;1;542;0.0;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration7_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration7_B.ba.hoa;0.0;1;89;0.0;1;;0.01;1;575;0.0;1;
automata/termination/Toulouse-BranchesToLoop_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;automata/termination/Toulouse-BranchesToLoop_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;0.0;1;7;0.0;1;;0.01;1;7;0.0;1;
automata/termination/Toulouse-MultiBranchesToLoop-alloca_true-termination.c.i_Iteration14_A.ba.hoa;automata/termination/Toulouse-MultiBranchesToLoop-alloca_true-termination.c.i_Iteration14_B.ba.hoa;0.01;1;67;0.01;1;;0.01;1;252;0.0;1;
automata/termination/Toulouse-MultiBranchesToLoop-alloca_true-termination.c.i_Iteration7_A.ba.hoa;automata/termination/Toulouse-MultiBranchesToLoop-alloca_true-termination.c.i_Iteration7_B.ba.hoa;0.01;1;67;0.01;1;;0.01;1;122;0.01;1;
automata/termination/Toulouse-MultiBranchesToLoop_true-termination_true-valid-memsafety.c_Iteration3_A.ba.hoa;automata/termination/Toulouse-MultiBranchesToLoop_true-termination_true-valid-memsafety.c_Iteration3_B.ba.hoa;0.0;1;14;0.0;1;;0.0;1;14;0.0;1;
automata/termination/Toulouse-MultiBranchesToLoop_true-termination_true-valid-memsafety.c_Iteration4_A.ba.hoa;automata/termination/Toulouse-MultiBranchesToLoop_true-termination_true-valid-memsafety.c_Iteration4_B.ba.hoa;0.0;1;14;0.0;1;;0.0;1;14;0.0;1;
automata/termination/UpAndDown_false-termination_true-no-overflow.c_Iteration15_A.ba.hoa;automata/termination/UpAndDown_false-termination_true-no-overflow.c_Iteration15_B.ba.hoa;0.0;1;229;0.0;1;;0.01;1;1023;0.0;1;
automata/termination/UpAndDown_false-termination_true-no-overflow.c_Iteration16_A.ba.hoa;automata/termination/UpAndDown_false-termination_true-no-overflow.c_Iteration16_B.ba.hoa;0.01;1;364;0.01;1;;0.02;1;4934;0.01;1;
automata/termination/UpAndDown_false-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/UpAndDown_false-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;8;0.0;1;;0.01;1;17;0.0;1;
automata/termination/UpAndDown_false-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/UpAndDown_false-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;12;0.0;1;;0.01;1;82;0.0;1;
automata/termination/UpAndDown_false-termination_true-no-overflow.c_Iteration4_A.ba.hoa;automata/termination/UpAndDown_false-termination_true-no-overflow.c_Iteration4_B.ba.hoa;0.0;1;61;0.0;1;;0.01;1;933;0.0;1;
automata/termination/Urban-2013WST-Fig2-alloca_true-termination.c.i_Iteration11_A.ba.hoa;automata/termination/Urban-2013WST-Fig2-alloca_true-termination.c.i_Iteration11_B.ba.hoa;0.0;1;67;0.0;1;;0.01;1;66;0.0;1;
automata/termination/Urban-2013WST-Fig2-alloca_true-termination.c.i_Iteration12_A.ba.hoa;automata/termination/Urban-2013WST-Fig2-alloca_true-termination.c.i_Iteration12_B.ba.hoa;0.0;1;12;0.0;1;;0.01;1;78;0.0;1;
automata/termination/Urban-WST2013-Fig2_true-termination_true-no-overflow.c_Iteration11_A.ba.hoa;automata/termination/Urban-WST2013-Fig2_true-termination_true-no-overflow.c_Iteration11_B.ba.hoa;0.0;1;24;0.0;1;;0.01;1;24;0.0;1;
automata/termination/Urban-WST2013-Fig2_true-termination_true-no-overflow.c_Iteration12_A.ba.hoa;automata/termination/Urban-WST2013-Fig2_true-termination_true-no-overflow.c_Iteration12_B.ba.hoa;0.0;0;33;0.0;0;;0.01;0;29;0.0;0;
automata/termination/Urban-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/Urban-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;19;0.0;1;;0.01;1;29;0.0;1;
automata/termination/Urban-alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/Urban-alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.02;1;60;0.01;1;;0.02;1;128;0.02;1;
automata/termination/Urban-alloca_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/Urban-alloca_true-termination.c.i_Iteration5_B.ba.hoa;0.01;1;70;0.01;1;;0.02;1;4215;0.01;1;
automata/termination/Urban-alloca_true-termination.c.i_Iteration6_A.ba.hoa;automata/termination/Urban-alloca_true-termination.c.i_Iteration6_B.ba.hoa;0.01;1;200;0.01;1;;0.02;1;7798;0.01;1;
automata/termination/UrbanMine-ESOP2014-Fig3_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/UrbanMine-ESOP2014-Fig3_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;5;0.0;1;;0.01;1;15;0.0;1;
automata/termination/UrbanMine-ESOP2014-Fig3_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/UrbanMine-ESOP2014-Fig3_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;13;0.0;1;;0.0;1;42;0.0;1;
automata/termination/UrbanMine-ESOP2014-Fig3_true-termination_true-no-overflow.c_Iteration5_A.ba.hoa;automata/termination/UrbanMine-ESOP2014-Fig3_true-termination_true-no-overflow.c_Iteration5_B.ba.hoa;0.0;1;17;0.0;1;;0.01;1;26;0.0;1;
automata/termination/WhileNestedOffset_false-termination.c_Iteration2_A.ba.hoa;automata/termination/WhileNestedOffset_false-termination.c_Iteration2_B.ba.hoa;0.0;1;6;0.0;1;;0.01;1;8;0.0;1;
automata/termination/WhileNested_false-termination.c_Iteration2_A.ba.hoa;automata/termination/WhileNested_false-termination.c_Iteration2_B.ba.hoa;0.0;1;5;0.0;1;;0.0;1;8;0.0;1;
automata/termination/a.01_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/a.01_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;7;0.0;1;;0.01;1;9;0.0;1;
automata/termination/a.01_true-termination_true-no-overflow.c_Iteration4_A.ba.hoa;automata/termination/a.01_true-termination_true-no-overflow.c_Iteration4_B.ba.hoa;0.0;1;6;0.0;1;;0.0;1;13;0.0;1;
automata/termination/a.05-alloca_true-termination_true-no-overflow.c.i_Iteration2_A.ba.hoa;automata/termination/a.05-alloca_true-termination_true-no-overflow.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.01;1;17;0.0;1;
automata/termination/a.08-alloca_true-termination_true-no-overflow.c.i_Iteration2_A.ba.hoa;automata/termination/a.08-alloca_true-termination_true-no-overflow.c.i_Iteration2_B.ba.hoa;0.0;1;20;0.0;1;;0.0;1;19;0.0;1;
automata/termination/a.10-alloca_true-termination_true-no-overflow.c.i_Iteration2_A.ba.hoa;automata/termination/a.10-alloca_true-termination_true-no-overflow.c.i_Iteration2_B.ba.hoa;0.0;1;17;0.0;1;;0.0;1;72;0.0;1;
automata/termination/aaron3_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;automata/termination/aaron3_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;0.0;1;13;0.0;1;;0.01;1;18;0.0;1;
automata/termination/array01-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/array01-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.01;1;17;0.0;1;
automata/termination/array01-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/array01-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;15;0.0;1;;0.01;1;26;0.0;1;
automata/termination/array06_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/array06_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;21;0.0;1;;0.01;1;19;0.0;1;
automata/termination/array07_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/array07_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;19;0.0;1;
automata/termination/array14_alloca_false-termination.c.i_Iteration3_A.ba.hoa;automata/termination/array14_alloca_false-termination.c.i_Iteration3_B.ba.hoa;0.0;1;21;0.0;1;;0.0;1;25;0.0;1;
automata/termination/array14_alloca_false-termination.c.i_Iteration4_A.ba.hoa;automata/termination/array14_alloca_false-termination.c.i_Iteration4_B.ba.hoa;0.0;1;31;0.0;1;;0.01;1;69;0.0;1;
automata/termination/array16_alloca_fixed_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/array16_alloca_fixed_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;33;0.0;1;;0.01;1;27;0.0;1;
automata/termination/b.03-no-inv_assume-alloca_true-termination_true-no-overflow.c.i_Iteration2_A.ba.hoa;automata/termination/b.03-no-inv_assume-alloca_true-termination_true-no-overflow.c.i_Iteration2_B.ba.hoa;0.0;1;19;0.0;1;;0.01;1;19;0.0;1;
automata/termination/b.07-alloca_true-termination_true-no-overflow.c.i_Iteration2_A.ba.hoa;automata/termination/b.07-alloca_true-termination_true-no-overflow.c.i_Iteration2_B.ba.hoa;0.0;1;21;0.0;1;;0.01;1;21;0.0;1;
automata/termination/b.09-no-inv_assume_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/b.09-no-inv_assume_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;10;0.0;1;;0.01;1;14;0.0;1;
automata/termination/b.09-no-inv_assume_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/b.09-no-inv_assume_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.01;1;14;0.0;1;;0.0;1;14;0.0;1;
automata/termination/b.11-alloca_true-termination_true-no-overflow.c.i_Iteration3_A.ba.hoa;automata/termination/b.11-alloca_true-termination_true-no-overflow.c.i_Iteration3_B.ba.hoa;0.01;1;32;0.0;1;;0.01;1;44;0.0;1;
automata/termination/b.11-alloca_true-termination_true-no-overflow.c.i_Iteration4_A.ba.hoa;automata/termination/b.11-alloca_true-termination_true-no-overflow.c.i_Iteration4_B.ba.hoa;0.02;1;36;0.02;1;;0.01;1;139;0.01;1;
automata/termination/b.11-alloca_true-termination_true-no-overflow.c.i_Iteration5_A.ba.hoa;automata/termination/b.11-alloca_true-termination_true-no-overflow.c.i_Iteration5_B.ba.hoa;0.01;1;84;0.0;1;;0.01;1;899;0.0;1;
automata/termination/b.12_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/b.12_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;6;0.0;1;;0.01;1;11;0.0;1;
automata/termination/b.15-alloca_true-termination_true-no-overflow.c.i_Iteration4_A.ba.hoa;automata/termination/b.15-alloca_true-termination_true-no-overflow.c.i_Iteration4_B.ba.hoa;0.01;1;31;0.01;1;;0.01;1;31;0.01;1;
automata/termination/b.15-alloca_true-termination_true-no-overflow.c.i_Iteration5_A.ba.hoa;automata/termination/b.15-alloca_true-termination_true-no-overflow.c.i_Iteration5_B.ba.hoa;0.0;1;25;0.0;1;;0.01;1;48;0.0;1;
automata/termination/b.15_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/b.15_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;9;0.0;1;;0.0;1;9;0.0;1;
automata/termination/b.15_true-termination_true-no-overflow.c_Iteration4_A.ba.hoa;automata/termination/b.15_true-termination_true-no-overflow.c_Iteration4_B.ba.hoa;0.0;1;9;0.0;1;;0.0;1;9;0.0;1;
automata/termination/b.16_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/b.16_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;7;0.0;1;;0.01;1;9;0.0;1;
automata/termination/b.16_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/b.16_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;7;0.0;1;;0.0;1;10;0.0;1;
automata/termination/b.17_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/b.17_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;7;0.0;1;;0.01;1;9;0.0;1;
automata/termination/b.17_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/b.17_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;7;0.0;1;;0.01;1;10;0.0;1;
automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration17_A.ba.hoa;automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration17_B.ba.hoa;0.0;1;83;0.01;1;;0.01;1;46;0.0;1;
automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration21_A.ba.hoa;automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration21_B.ba.hoa;0.01;1;147;0.01;1;;0.02;1;44;0.01;1;
automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration22_A.ba.hoa;automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration22_B.ba.hoa;0.01;1;62;0.01;1;;0.01;1;1524;0.0;1;
automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration26_A.ba.hoa;automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration26_B.ba.hoa;0.02;1;156;0.02;1;;0.02;1;260;0.01;1;
automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration27_A.ba.hoa;automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration27_B.ba.hoa;0.02;1;194;0.01;1;;0.02;1;274;0.01;1;
automata/termination/build_fullname_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/build_fullname_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;33;0.0;1;;0.0;1;38;0.01;1;
automata/termination/build_fullname_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/build_fullname_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;45;0.0;1;;0.01;1;63;0.0;1;
automata/termination/build_fullname_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/build_fullname_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;43;0.0;1;;0.01;1;50;0.0;1;
automata/termination/c.01_assume-alloca_true-termination_true-no-overflow.c.i_Iteration2_A.ba.hoa;automata/termination/c.01_assume-alloca_true-termination_true-no-overflow.c.i_Iteration2_B.ba.hoa;0.0;1;21;0.01;1;;0.01;1;24;0.0;1;
automata/termination/c.01_assume-alloca_true-termination_true-no-overflow.c.i_Iteration4_A.ba.hoa;automata/termination/c.01_assume-alloca_true-termination_true-no-overflow.c.i_Iteration4_B.ba.hoa;0.0;1;21;0.01;1;;0.01;1;42;0.0;1;
automata/termination/c.01_assume_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/c.01_assume_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.01;1;8;0.0;1;;0.01;1;9;0.0;1;
automata/termination/c.01_assume_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/c.01_assume_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;6;0.0;1;;0.0;1;10;0.0;1;
automata/termination/c.02-alloca_true-termination_true-no-overflow.c.i_Iteration3_A.ba.hoa;automata/termination/c.02-alloca_true-termination_true-no-overflow.c.i_Iteration3_B.ba.hoa;0.0;1;25;0.01;1;;0.01;1;24;0.0;1;
automata/termination/c.02-alloca_true-termination_true-no-overflow.c.i_Iteration4_A.ba.hoa;automata/termination/c.02-alloca_true-termination_true-no-overflow.c.i_Iteration4_B.ba.hoa;0.02;1;56;0.02;1;;0.03;1;164;0.02;1;
automata/termination/c.02-alloca_true-termination_true-no-overflow.c.i_Iteration5_A.ba.hoa;automata/termination/c.02-alloca_true-termination_true-no-overflow.c.i_Iteration5_B.ba.hoa;0.0;1;68;0.0;1;;0.01;1;283;0.0;1;
automata/termination/c.02_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/c.02_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;6;0.0;1;;0.0;1;8;0.0;1;
automata/termination/c.02_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/c.02_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;7;0.0;1;;0.01;1;12;0.0;1;
automata/termination/c.03-alloca_true-termination_true-no-overflow.c.i_Iteration2_A.ba.hoa;automata/termination/c.03-alloca_true-termination_true-no-overflow.c.i_Iteration2_B.ba.hoa;0.0;1;21;0.0;1;;0.01;1;23;0.0;1;
automata/termination/c.03-alloca_true-termination_true-no-overflow.c.i_Iteration3_A.ba.hoa;automata/termination/c.03-alloca_true-termination_true-no-overflow.c.i_Iteration3_B.ba.hoa;0.0;1;35;0.0;1;;0.01;1;42;0.01;1;
automata/termination/c.03-alloca_true-termination_true-no-overflow.c.i_Iteration4_A.ba.hoa;automata/termination/c.03-alloca_true-termination_true-no-overflow.c.i_Iteration4_B.ba.hoa;0.0;1;63;0.01;1;;0.01;1;64;0.0;1;
automata/termination/c.08-alloca_true-termination_true-no-overflow.c.i_Iteration2_A.ba.hoa;automata/termination/c.08-alloca_true-termination_true-no-overflow.c.i_Iteration2_B.ba.hoa;0.0;1;16;0.0;1;;0.01;1;20;0.0;1;
automata/termination/c.08-alloca_true-termination_true-no-overflow.c.i_Iteration3_A.ba.hoa;automata/termination/c.08-alloca_true-termination_true-no-overflow.c.i_Iteration3_B.ba.hoa;0.02;1;36;0.01;1;;0.03;1;46;0.03;1;
automata/termination/c.08-alloca_true-termination_true-no-overflow.c.i_Iteration4_A.ba.hoa;automata/termination/c.08-alloca_true-termination_true-no-overflow.c.i_Iteration4_B.ba.hoa;0.0;1;18;0.0;1;;0.01;1;72;0.0;1;
automata/termination/c.08_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/c.08_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;6;0.0;1;;0.01;1;7;0.0;1;
automata/termination/c.08_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/c.08_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;11;0.0;1;;0.0;1;12;0.0;1;
automata/termination/cggmp2005b_true-unreach-call_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cggmp2005b_true-unreach-call_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;
automata/termination/cggmp2005b_true-unreach-call_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cggmp2005b_true-unreach-call_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;15;0.0;1;;0.0;1;19;0.0;1;
automata/termination/cggmp2005b_true-unreach-call_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cggmp2005b_true-unreach-call_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;30;0.0;1;;0.01;1;27;0.0;1;
automata/termination/count_down-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/count_down-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;26;0.0;1;;0.01;1;27;0.0;1;
automata/termination/count_down-alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/count_down-alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;34;0.0;1;;0.01;1;44;0.0;1;
automata/termination/count_up_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/count_up_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;29;0.0;1;;0.01;1;29;0.0;1;
